product_id,category_code,brand
27700129,construction.tools.pump,
5100650,electronics.clocks,garmin
12300047,construction.tools.drill,p.i.t.
8100006,,chicco
5500219,,braun
1306523,computers.notebook,lenovo
19200113,construction.tools.saw,stihl
12719135,,yokohama
3100967,appliances.kitchen.blender,kitfort
12700671,,goodyear
25400006,,
28716559,apparel.shoes.keds,
25800003,medicine.tools.tonometer,omron
5000010,appliances.sewing_machine,jaguar
12202049,sport.bicycle,sunday
5100469,electronics.clocks,elari
12705209,,viatti
43400009,,bosch
3901050,appliances.environment.water_heater,teploross
12707537,,
5500310,,xiaomi
17300434,,
1305941,computers.notebook,lenovo
31501125,,
28718356,,respect
28718283,apparel.shoes,tamaris
5701099,auto.accessories.player,kenwood
28718662,apparel.shoes,respect
12703617,,cordiant
5301762,,rowenta
26023399,,
2702528,appliances.kitchen.refrigerators,dauscher
11500445,,xiaomi
43400022,,kolner
28101140,,
12700696,,matador
26500114,,lucente
8800668,electronics.telephone,philips
42700015,auto.accessories.winch,t-max
26402338,,efremov
6600082,computers.components.memory,geil
17600902,,nivea
10201156,kids.dolls,llorens
12712532,,hankook
18900039,electronics.camera.photo,sony
12718538,,triangle
4802278,electronics.audio.headphone,jbl
28712258,apparel.shoes,baden
26400192,,
1004704,electronics.smartphone,bq
14700852,furniture.living_room.cabinet,
11500121,,xiaomi
14200369,,cort
12000075,,caramelia
28700279,apparel.shoes.keds,
28718525,apparel.shoes.keds,etor
13200701,furniture.bedroom.bed,
32700057,,zemex
6902464,furniture.living_room.chair,zlatek
1004347,electronics.smartphone,meizu
13103629,,
4000137,construction.tools.generator,philips
14701509,furniture.living_room.cabinet,brw
6600482,computers.components.memory,geil
26203138,,
26200034,,
13200141,furniture.bedroom.bed,
28000066,,efremov
4803876,electronics.audio.headphone,shure
32701276,,dam
1801035,electronics.video.tv,sony
11000148,appliances.kitchen.toster,redmond
14300017,electronics.audio.music_tools.piano,cortland
6600733,computers.components.memory,geil
19200137,construction.tools.saw,stihl
5000568,appliances.sewing_machine,chayka
19200041,construction.tools.saw,stihl
12707096,,nokian
26023044,,
26400377,,
39900043,apparel.trousers,jordan
5100678,electronics.clocks,xiaomi
22700787,,tundra
1003566,electronics.smartphone,xiaomi
27800151,,romana
14200320,,ibanez
42300000,furniture.living_room.cabinet,
21401969,electronics.clocks,casio
31501084,,
21402762,electronics.clocks,
3701163,appliances.environment.vacuum,bosch
26400256,,
49800019,accessories.bag,ritmix
12202113,sport.bicycle,gt
9000190,,jaguar
48500008,,
4300040,,redmond
28713920,apparel.shoes.keds,nike
26203353,,sokolov
12718181,,yokohama
21405013,electronics.clocks,
13201000,furniture.bedroom.bed,polini
17300913,,
4000048,construction.tools.generator,elenberg
28717468,apparel.shoes,respect
21407981,electronics.clocks,
29502317,,sis
13100554,,trebl
44900061,,alesis
21409279,electronics.clocks,casio
1306826,computers.notebook,lenovo
2600284,,
30100067,,dewalt
5100696,electronics.clocks,mykronoz
5500249,,philips
18300676,accessories.bag,xiaomi
10502917,,
19100295,construction.tools.saw,dewalt
28715467,apparel.shoes,rieker
14200399,,squier
4802962,electronics.audio.headphone,olto
9400017,,janome
12500054,,dewalt
27201355,,ray-ban
5801170,electronics.audio.subwoofer,
15700099,,
21407287,electronics.clocks,rado
1600401,computers.peripherals.printer,
18900014,electronics.camera.photo,sony
17301367,,adidas
3200548,appliances.kitchen.meat_grinder,redmond
5700943,auto.accessories.player,kenwood
4500143,appliances.kitchen.hob,samsung
14300068,electronics.audio.music_tools.piano,yamaha
15100285,,
12202068,sport.bicycle,kink
1003073,electronics.smartphone,meizu
14700018,furniture.living_room.cabinet,brw
14701143,furniture.living_room.cabinet,
26500174,,trollbeads
44500054,,omabelle
26400591,,
15200103,,voltman
1306547,computers.notebook,dell
1004743,electronics.smartphone,xiaomi
4400286,appliances.kitchen.coffee_machine,bosch
7101462,furniture.bedroom.bed,chicco
2501929,appliances.kitchen.oven,asel
16700756,furniture.kitchen.chair,aero
22700434,,bosch
26013743,,
1005155,electronics.smartphone,prestigio
9101172,computers.peripherals.mouse,trust
2602025,,bosch
28715451,apparel.shoes.keds,remonte
1004524,electronics.smartphone,nokia
8100025,,philips
4000226,construction.tools.generator,philips
1002987,electronics.smartphone,xiaomi
10500651,,silverlit
19200112,construction.tools.saw,stihl
28716609,apparel.shoes,baden
28716441,apparel.shoes,respect
12711761,,
28718638,apparel.shoes,rieker
28714686,apparel.shoes.keds,adidas
34400001,,leatherman
17601418,,yegam
2200564,,canon
17800123,computers.desktop,zeta
26400981,,sokolov
12703154,,maxxis
21403810,electronics.clocks,casio
18600058,,
12300577,construction.tools.drill,
27201600,,ray-ban
15700077,,
12702965,,nokian
12300236,construction.tools.drill,dewalt
2700592,appliances.kitchen.refrigerators,artel
5100694,electronics.clocks,mykronoz
26400304,,lucente
4600534,appliances.kitchen.dishwasher,dauscher
1004945,electronics.smartphone,samsung
45300023,kids.swing,joie
12719874,,saferich
18300255,accessories.bag,portcase
1004279,electronics.smartphone,bq
3701378,appliances.environment.vacuum,bosch
12700975,,nokian
12400148,construction.tools.drill,
12719315,,habilead
16700835,furniture.kitchen.chair,
14701568,furniture.living_room.cabinet,brw
17300060,,
1307178,computers.notebook,hp
26000199,,
14200289,,yamaha
2701783,appliances.kitchen.refrigerators,artel
8800721,electronics.telephone,jinga
42700012,auto.accessories.winch,t-max
21403570,electronics.clocks,orient
14700137,furniture.living_room.cabinet,brw
26203092,,
1201361,electronics.tablet,xiaomi
28716228,apparel.shoes.moccasins,respect
5700486,auto.accessories.player,sony
15200109,,westa
10900154,appliances.kitchen.mixer,galaxy
49800017,accessories.bag,ritmix
15900044,,tefal
2400333,appliances.kitchen.hood,gefest
2400216,appliances.kitchen.hood,bosch
24600635,,ga-de
5801553,electronics.audio.subwoofer,kicx
1600342,computers.peripherals.printer,hp
12705902,,hankook
16100115,,berghoff
27200269,,cartier
27201562,,ray-ban
28713530,apparel.shoes.moccasins,greyder
26202851,,efremov
43700001,,wilson
3701288,appliances.environment.vacuum,dauscher
15700202,,
28716714,apparel.shoes.keds,
28100852,,moldabela
1003802,electronics.smartphone,apple
21404781,electronics.clocks,
28101488,,milat
17900032,construction.tools.generator,huter
2601989,,artel
6901266,furniture.living_room.chair,zlatek
39700052,apparel.costume,
3800310,appliances.iron,vitek
26500193,,trollbeads
26203314,,sokolov
3600253,appliances.kitchen.washer,midea
13102426,,trebl
12711853,,cordiant
25400095,,
28719036,apparel.shoes,baden
12703700,,minerva
2240053,,canon
14701440,furniture.living_room.cabinet,
4400163,appliances.kitchen.coffee_machine,redmond
12400167,construction.tools.drill,dwt
9900150,electronics.video.projector,vivitek
38900026,,
16100070,,tefal
15900053,,tefal
1201274,electronics.tablet,microsoft
33000339,,pasabahce
2800404,appliances.kitchen.refrigerators,
12700933,,nokian
28712441,apparel.shoes,respect
5100649,electronics.clocks,garmin
28717130,,respect
2300304,electronics.camera.video,prolike
18300540,accessories.bag,xiaomi
1004627,electronics.smartphone,inoi
32900098,accessories.bag,fisherman
15700100,,
12707244,,tigar
15900058,,tefal
1802038,electronics.video.tv,tcl
1201244,electronics.tablet,lenovo
2601552,,gorenje
31600475,,apollo
32601082,,okuma
12711054,,tunga
21402790,electronics.clocks,casio
21406565,electronics.clocks,tissot
12712463,,maxtrek
49800005,accessories.bag,
19100103,construction.tools.saw,hitachi
2800266,appliances.kitchen.refrigerators,atlant
1004802,electronics.smartphone,haier
12703111,,maxxis
8801003,electronics.telephone,jinga
1307322,computers.notebook,hp
18700028,,
4100286,,sony
12705689,,sailun
38900098,,
2501075,appliances.kitchen.oven,artel
26500014,,vega
14700364,furniture.living_room.cabinet,
28718770,apparel.shoes.keds,rooman
12718448,,
43900018,,bosch
12703439,,cordiant
28000068,,efremov
7003604,kids.carriage,quinny
4300140,,redmond
1004891,electronics.smartphone,zte
3701003,appliances.environment.vacuum,karcher
14700253,furniture.living_room.cabinet,
12000275,,
16100770,,inhouse
8500331,,
32601083,,okuma
1306332,computers.notebook,hp
6200722,appliances.environment.air_heater,polaris
6400263,computers.components.cpu,amd
4300160,,ballu
23000160,,bardahl
26400330,,lucente
17301439,,kenzo
53100006,,dwt
3801156,appliances.iron,tefal
49800000,accessories.bag,
17300182,,
11100157,appliances.personal.scales,elenberg
12300655,construction.tools.drill,makita
26011919,,
19100193,construction.tools.saw,
9800428,,asus
18900028,electronics.camera.photo,sony
28712098,apparel.shoes,rieker
26200560,,
13902360,construction.components.faucet,smeg
26200645,,
12700855,,nokian
12400340,construction.tools.drill,hitachi
1801530,electronics.video.tv,lg
4100276,,sony
28000104,,
2400452,appliances.kitchen.hood,gefest
26019082,,
22700294,,stanley
12719297,,hankook
21401454,electronics.clocks,casio
12713417,,yokohama
28718570,apparel.shoes.moccasins,etor
4700410,auto.accessories.videoregister,neoline
28717196,apparel.shoes,respect
3100106,appliances.kitchen.blender,bosch
10500762,,
17302992,,chanel
42600057,,matrix
1802019,electronics.video.tv,lg
34800224,,cantra
28300257,accessories.wallet,karya
17600958,,vichy
29501938,,dymatize
5700593,auto.accessories.player,pioneer
26300647,,sokolov
6600183,computers.components.memory,geil
11500402,,ritmix
28718026,apparel.shoes.keds,respect
17300492,,gucci
13200883,furniture.bedroom.bed,
4801686,electronics.audio.headphone,veho
34100003,,naturehike
28000101,,
1701501,computers.peripherals.monitor,hp
4501524,appliances.kitchen.hob,midea
17300469,,
32600103,,shimano
16300124,,vinzer
26500132,,lucente
6900668,furniture.living_room.chair,besafe
5100647,electronics.clocks,garmin
6501029,computers.components.motherboard,gigabyte
15900078,,polaris
28717013,apparel.shoes.keds,respect
5000489,appliances.sewing_machine,janome
25400215,,
2701704,appliances.kitchen.refrigerators,bosch
4900181,appliances.kitchen.juicer,elenberg
6000233,auto.accessories.alarm,tec
44300061,apparel.jeans,
21411319,electronics.clocks,seiko
12400233,construction.tools.drill,hitachi
21400501,electronics.clocks,
9200378,computers.peripherals.keyboard,defender
49800002,accessories.bag,
49800003,accessories.bag,
5800120,electronics.audio.subwoofer,infinity
19200212,construction.tools.saw,stihl
13700119,,triton
6900667,furniture.living_room.chair,besafe
28714621,apparel.shoes.keds,reebok
2701416,appliances.kitchen.refrigerators,
31501135,,
1700993,computers.peripherals.monitor,philips
8800751,electronics.telephone,maxvi
22700160,,stanley
14701139,furniture.living_room.cabinet,
3400131,,redmond
5800508,electronics.audio.subwoofer,edge
21700001,,sony
26300566,,
6200565,appliances.environment.air_heater,almacom
14700004,furniture.living_room.cabinet,
16200320,kids.fmcg.diapers,huggies
28712650,apparel.shoes,respect
12201670,sport.bicycle,giant
38300382,,ga-de
12718051,,nexen
12600044,appliances.kitchen.grill,bosch
4803738,electronics.audio.headphone,jbl
3601579,appliances.kitchen.washer,electrolux
4802986,electronics.audio.headphone,samsung
10900030,appliances.kitchen.mixer,bosch
27400051,,philips
13101673,,skad
5301123,,rowenta
19900053,,
9900148,electronics.video.projector,epson
12400232,construction.tools.drill,hitachi
5801461,electronics.audio.subwoofer,
17301060,,
34100011,,bestway
7600452,,planet
12717989,,michelin
2300275,electronics.camera.video,gopro
3300371,,bosch
5801577,electronics.audio.subwoofer,
26200803,,teosa
10502879,,
2402257,appliances.kitchen.hood,akpo
14400061,,crown
42000023,,thule
8500396,,ariston
3400036,,redmond
32600999,,daiwa
21409286,electronics.clocks,casio
11500254,,edifier
11400711,,hoco
26013388,,
28000100,,
6000173,auto.accessories.alarm,starline
13104559,,niche
18000024,,apple
10900253,appliances.kitchen.mixer,maxwell
13201197,furniture.bedroom.bed,brw
17300948,,
15901594,,agness
16300057,,
26500142,,lucente
12500323,,bosch
23000065,,shell
6902800,furniture.living_room.chair,simpleparenting
13400041,,
6801307,computers.components.hdd,transcend
28712117,,baden
6600480,computers.components.memory,kingston
4501523,appliances.kitchen.hob,midea
26200169,,
4804393,electronics.audio.headphone,fiio
17600492,,
2401351,appliances.kitchen.hood,elikor
32900025,accessories.bag,prologic
7006067,kids.carriage,lorelli
5000578,appliances.sewing_machine,toyota
44500032,,omabelle
3800808,appliances.iron,philips
15900094,,elenberg
1801930,electronics.video.tv,saturn
29501526,,
14701482,furniture.living_room.cabinet,
6400314,computers.components.cpu,intel
2701648,appliances.kitchen.refrigerators,indesit
19900052,,
21401223,electronics.clocks,casio
8300108,,
19100010,construction.tools.saw,kolner
6700485,computers.components.videocards,palit
16400108,,tefal
5100709,electronics.clocks,aimoto
19300007,appliances.ironing_board,perilla
4501542,appliances.kitchen.hob,midea
26014977,,
12300014,construction.tools.drill,
14400051,,axper
2700673,appliances.kitchen.refrigerators,indesit
9900426,electronics.video.projector,optoma
12400352,construction.tools.drill,hitachi
28000102,,
13104935,,kipardo
3801221,appliances.iron,polti
14100494,electronics.audio.acoustic,stagg
1801971,electronics.video.tv,lg
13201189,furniture.bedroom.bed,brw
12711003,,powertrac
12707681,,
28715510,apparel.shoes,
9002797,kids.toys,basik
16600018,,
12706255,,toyo
26400328,,lucente
12705497,,maxxis
6400242,computers.components.cpu,amd
3601449,appliances.kitchen.washer,bosch
10503201,,guangwei
11500108,,crown
28717646,,
49800007,accessories.bag,
1003751,electronics.smartphone,sony
12100795,kids.skates,doohan
26403616,,
5600057,appliances.environment.air_heater,ballu
2800439,appliances.kitchen.refrigerators,
1500462,computers.peripherals.printer,hp
8902276,kids.toys,huile
30100097,,hyundai
12714717,,kormoran
6600463,computers.components.memory,geil
2701652,appliances.kitchen.refrigerators,
13300125,,vegas
12100396,kids.skates,segway
50600004,auto.accessories.compressor,
12716990,,nokian
1801750,electronics.video.tv,harper
12714251,,powertrac
39700098,apparel.costume,
2700198,appliances.kitchen.refrigerators,
6600175,computers.components.memory,geil
28706019,apparel.shoes.sandals,rieker
12714310,,
28711903,apparel.shoes.slipons,bugatti
17300850,,
10701106,,
18100049,,rezult
19600067,,babor
7600303,,tp-link
30100003,,
6902792,furniture.living_room.chair,simpleparenting
28718996,apparel.shoes,baden
4802960,electronics.audio.headphone,harper
28716492,apparel.shoes,respect
10201214,kids.dolls,llorens
9900029,electronics.video.projector,panasonic
30100092,,
5700610,auto.accessories.player,sony
14700132,furniture.living_room.cabinet,brw
12705098,,maxxis
1500297,computers.peripherals.printer,hp
3400002,,panasonic
2800207,appliances.kitchen.refrigerators,indesit
25900014,computers.components.cooler,almacom
5000343,appliances.sewing_machine,janome
28715866,apparel.shoes,respect
1307316,computers.notebook,lenovo
13100387,,skad
41100032,,
28712387,apparel.shoes,respect
10900382,appliances.kitchen.mixer,kitfort
3701219,appliances.environment.vacuum,tefal
27700152,construction.tools.pump,
3601128,appliances.kitchen.washer,lg
12719126,,yokohama
4804497,electronics.audio.headphone,jbl
12711198,,triangle
17301441,,chloe
6600834,computers.components.memory,zeppelin
31600468,,berghoff
1307328,computers.notebook,hp
8300355,,
26400957,,sokolov
46100003,,norfin
26402249,,
16600061,,wingo
1307311,computers.notebook,hp
6000231,auto.accessories.alarm,tec
5000110,appliances.sewing_machine,janome
30000031,construction.tools.welding,redbo
15600036,,
12711619,,hifly
8300379,,glamvers
1801598,electronics.video.tv,samsung
4400282,appliances.kitchen.coffee_machine,braun
26403618,,
20900643,,sumdex
1305215,computers.notebook,apple
27300001,,aquapick
12400112,construction.tools.drill,
1306613,computers.notebook,xiaomi
4802656,electronics.audio.headphone,olto
19100041,construction.tools.saw,hyundai
6801331,computers.components.hdd,verbatim
32801130,,riviera
28710128,apparel.shoes.sandals,rieker
23000069,,shell
17601214,,gehwol
18001416,,a-case
12202429,sport.bicycle,giant
20900644,,sumdex
12300310,construction.tools.drill,
18000472,,comma
25900017,computers.components.cooler,almacom
2600454,,hansa
3601204,appliances.kitchen.washer,lg
5700677,auto.accessories.player,
25000131,furniture.universal.light,
3300317,,vitek
26402051,,trollbeads
5100665,electronics.clocks,
28100956,,
19000006,,granicom
21408793,electronics.clocks,orient
8901559,kids.toys,chicco
2800096,appliances.kitchen.refrigerators,pozis
8801067,electronics.telephone,prestigio
1801582,electronics.video.tv,yasin
21404682,electronics.clocks,orient
22700687,,
3400143,,redmond
15900711,,berghoff
16000720,,calve
5100736,electronics.clocks,apple
31501139,,
12701624,,matador
11400445,,hoco
18400013,,alpine
12714349,,pirelli
17200875,furniture.living_room.sofa,
21401268,electronics.clocks,casio
17300667,,chloe
9900184,electronics.video.projector,epson
5801496,electronics.audio.subwoofer,kicx
4803925,electronics.audio.headphone,jbl
1500302,computers.peripherals.printer,hp
41200002,,murager
1500450,computers.peripherals.printer,hp
5801575,electronics.audio.subwoofer,
12301018,construction.tools.drill,metabo
1480492,computers.desktop,acer
22900006,furniture.bedroom.pillow,vegas
3801219,appliances.iron,polti
14700129,furniture.living_room.cabinet,
25000214,furniture.universal.light,
14700249,furniture.living_room.cabinet,
14701111,furniture.living_room.cabinet,
32800758,,kolibri
22800032,,continent
3801382,appliances.iron,philips
28712119,,baden
19100186,construction.tools.saw,wortex
41600030,,garrett
30000218,construction.tools.welding,magnetta
13101269,,skad
41500004,,x-game
13100057,,skad
4801097,electronics.audio.headphone,
9200076,computers.peripherals.keyboard,logitech
19100324,construction.tools.saw,makita
13200516,furniture.bedroom.bed,
12709384,,continental
15200832,,bars
12709503,,yokohama
28000067,,efremov
27400077,,
2402578,appliances.kitchen.hood,jetair
26300578,,
4801960,electronics.audio.headphone,beats
32701310,,
12700496,,continental
28100138,,
28713438,apparel.shoes,baden
4801893,electronics.audio.headphone,awei
4803967,electronics.audio.headphone,hoco
5000342,appliances.sewing_machine,janome
1802015,electronics.video.tv,lg
12719794,,comforser
8500222,,unilux
26402513,,
5800620,electronics.audio.subwoofer,kicx
15200081,,bosch
18400185,,hertz
28711590,apparel.shoes.sandals,tuffoni
1307015,computers.notebook,hp
13201187,furniture.bedroom.bed,brw
28712385,apparel.shoes,respect
3700683,appliances.environment.vacuum,tefal
28716678,apparel.shoes,respect
11400725,,ritmix
3601060,appliances.kitchen.washer,artel
21403651,electronics.clocks,casio
25000313,furniture.universal.light,
5800728,electronics.audio.subwoofer,kicx
41700006,,prologic
7004619,kids.carriage,lorelli
17301619,,gucci
12300490,construction.tools.drill,ivt
17600362,,bioderma
3200371,appliances.kitchen.meat_grinder,elenberg
4801066,electronics.audio.headphone,genius
7006184,kids.carriage,hp
17200662,furniture.living_room.sofa,
12708938,,toyo
16000448,,bohemia
27400035,,xiaomi
3801251,appliances.iron,redmond
1201268,electronics.tablet,acer
5000324,appliances.sewing_machine,janome
26006199,,
14700402,furniture.living_room.cabinet,
25600081,,
26203219,,
5301226,,redmond
15100366,,brw
5801564,electronics.audio.subwoofer,kicx
17302995,,chanel
13100072,,skad
15200182,,bars
7201739,,
32701311,,
32900011,accessories.bag,shimano
1801832,electronics.video.tv,shivaki
26300101,,lucente
12300511,construction.tools.drill,
39500015,,qiangchi
3700685,appliances.environment.vacuum,tefal
12400009,construction.tools.drill,
12700088,,nokian
15200801,,bars
7101680,furniture.bedroom.bed,bambini
12705188,,
1480680,computers.desktop,hp
6200916,appliances.environment.air_heater,
25000122,furniture.universal.light,
12718940,,farroad
22700786,,tundra
34300034,,
29502185,,bsn
3801247,appliances.iron,kelli
12500051,,dewalt
1500475,computers.peripherals.printer,hp
22800089,,continent
14100444,electronics.audio.acoustic,stagg
3700848,appliances.environment.vacuum,karcher
28718305,,tamaris
4800688,electronics.audio.headphone,panasonic
31501133,,
2401412,appliances.kitchen.hood,hansa
18000355,,veho
5801508,electronics.audio.subwoofer,kicx
12708236,,continental
14400047,,defender
12400326,construction.tools.drill,hitachi
7004513,kids.carriage,belecoo
23301044,,
1004944,electronics.smartphone,samsung
3801270,appliances.iron,bosch
26201254,,lucente
2700938,appliances.kitchen.refrigerators,pozis
12715274,,gislaved
3800884,appliances.iron,redmond
28100733,,
6400003,computers.components.cpu,intel
3701391,appliances.environment.vacuum,bosch
28711655,apparel.shoes.sandals,burgerschuhe
2701716,appliances.kitchen.refrigerators,pozis
12400470,construction.tools.drill,dwt
1500091,computers.peripherals.printer,canon
18900037,electronics.camera.photo,sony
6301823,appliances.kitchen.kettle,redmond
3200461,appliances.kitchen.meat_grinder,
12718544,,triangle
11300015,electronics.telephone,panasonic
1005131,electronics.smartphone,apple
25400191,,
12300752,construction.tools.drill,total
13300378,,
18100023,,tarkett
12300829,construction.tools.drill,metabo
26402565,,
2601215,,darina
18400124,,
25700062,,brw
14700086,furniture.living_room.cabinet,
1801922,electronics.video.tv,samsung
21900001,,babor
7101762,furniture.bedroom.bed,incanto
25300034,,
3800997,appliances.iron,redmond
14400052,,canyon
26300587,,
26001044,,
22000253,,holiday
45600093,apparel.shoes,shagovita
14701212,furniture.living_room.cabinet,
2800057,appliances.kitchen.refrigerators,pozis
15901421,,
9300087,,sony
2401186,appliances.kitchen.hood,hansa
1307053,computers.notebook,apple
28719422,apparel.shoes,baden
1480532,computers.desktop,asus
30000057,construction.tools.welding,
1802003,electronics.video.tv,ergo
8800803,electronics.telephone,bq
6800747,computers.components.hdd,samsung
2400445,appliances.kitchen.hood,gefest
28718647,,rieker
3801024,appliances.iron,tefal
16000865,,gipfel
1201192,electronics.tablet,lenovo
3700974,appliances.environment.vacuum,
8300265,,
29502248,,
44900066,,alesis
16600040,,
6000159,auto.accessories.alarm,pandora
3601074,appliances.kitchen.washer,artel
17300963,,montale
28716313,apparel.shoes,
1002494,electronics.smartphone,sony
3200112,appliances.kitchen.meat_grinder,bosch
5800952,electronics.audio.subwoofer,kicx
11000043,appliances.kitchen.toster,polaris
28705464,apparel.shoes.sandals,rieker
12300041,construction.tools.drill,
12701796,,continental
4100128,,sony
3801031,appliances.iron,vitek
6500895,computers.components.motherboard,gigabyte
2600541,,gefest
18300992,accessories.bag,apple
9800410,,thermaltake
12710000,,pirelli
5800861,electronics.audio.subwoofer,kicx
6000268,auto.accessories.alarm,pandora
26203011,,
1005078,electronics.smartphone,bq
12719317,,kapsen
3601539,appliances.kitchen.washer,lg
13902310,construction.components.faucet,smeg
14700125,furniture.living_room.cabinet,
28401047,accessories.bag,karya
11300016,electronics.telephone,panasonic
2200937,,canon
52900038,accessories.bag,stanley
6701121,computers.components.videocards,powercolor
22700464,,
49100018,,
6700774,computers.components.videocards,msi
1701029,computers.peripherals.monitor,hp
26600224,,lucente
1801961,electronics.video.tv,lg
17200667,furniture.living_room.sofa,
7600383,,d-link
5000540,appliances.sewing_machine,jaguar
12702883,,cordiant
2601143,,king
1401567,computers.desktop,avalon
3801363,appliances.iron,tefal
4800773,electronics.audio.headphone,samsung
16600216,,adile
15201070,,
16700567,furniture.kitchen.chair,barneo
28716183,apparel.shoes,respect
5301315,,scarlett
28101309,,kovroff
3700709,appliances.environment.vacuum,karcher
5300211,,philips
16000600,,wellberg
2400753,appliances.kitchen.hood,danke
12708255,,
25000322,furniture.universal.light,
28717037,apparel.shoes.keds,strobbs
44700014,,lux
27600077,country_yard.lawn_mower,huter
1307351,computers.notebook,acer
17300926,,
11300020,electronics.telephone,panasonic
30000044,construction.tools.welding,
22700859,,cablexpert
31401044,,luminarc
3800717,appliances.iron,polaris
6000250,auto.accessories.alarm,starline
4400547,appliances.kitchen.coffee_machine,kitfort
2701685,appliances.kitchen.refrigerators,indesit
29502153,,maxler
41100005,,
18001059,,huawei
15901008,,rondell
49900049,,prologic
1801638,electronics.video.tv,
32900014,accessories.bag,shimano
9400070,,jaguar
5301339,,saturn
12702437,,dunlop
34300029,,
8300344,,
1004122,electronics.smartphone,bq
7600294,,tp-link
17300281,,montale
3200477,appliances.kitchen.meat_grinder,scarlett
12701334,,yokohama
6700856,computers.components.videocards,gigabyte
30000160,construction.tools.welding,wert
26300463,,
1480703,computers.desktop,pulser
2700274,appliances.kitchen.refrigerators,pozis
5301374,,bene
28000060,,sokolov
27201621,,
7002082,kids.carriage,bumbleride
15200055,,solite
5000744,appliances.sewing_machine,leader
26600485,,lucente
10201340,kids.dolls,simba
1004984,electronics.smartphone,samsung
26403521,,
1306272,computers.notebook,hp
3601572,appliances.kitchen.washer,electrolux
15200720,,titan
12500515,,dewalt
4100258,,sony
3801379,appliances.iron,redmond
2800528,appliances.kitchen.refrigerators,
1480355,computers.desktop,alser
8600174,appliances.environment.fan,willmark
17302009,,escada
1004223,electronics.smartphone,prestigio
29502113,,bombbar
28716894,apparel.shoes.keds,
21408050,electronics.clocks,romanson
7002623,kids.carriage,slaro
32701303,,zemex
8900818,kids.toys,cubicfun
12719031,,triangle
5300844,,maxwell
30000056,construction.tools.welding,
3601424,appliances.kitchen.washer,candy
28718450,apparel.shoes.keds,strobbs
38700010,,finish
4900004,appliances.kitchen.juicer,moulinex
5000059,appliances.sewing_machine,toyota
2602101,,
12700862,,nokian
11200227,appliances.personal.scales,saturn
8400071,apparel.sock,
5801114,electronics.audio.subwoofer,mystery
7001741,kids.carriage,
6400308,computers.components.cpu,amd
44700002,,pt-group
25100281,construction.tools.light,
28715036,,respect
12201614,sport.bicycle,giant
5301054,,maxwell
9900444,electronics.video.projector,byintek
8500134,,daewoo
19500053,,pupa
4802164,electronics.audio.headphone,jbl
6800933,computers.components.hdd,transcend
21411410,electronics.clocks,
28715851,apparel.shoes,respect
27400054,,xiaomi
28717341,apparel.shoes,respect
4802020,electronics.audio.headphone,xiaomi
26600034,,
9800414,,
5300076,,philips
26300634,,
28715762,apparel.shoes.keds,nexpero
1201474,electronics.tablet,bq
13000113,,nacon
12719665,,comforser
4801139,electronics.audio.headphone,sony
12700461,,bridgestone
14300346,electronics.audio.music_tools.piano,tesler
33400003,,dfc
5600100,appliances.environment.air_heater,ballu
5800571,electronics.audio.subwoofer,hertz
7003276,kids.carriage,graco
15900196,,berghoff
12400195,construction.tools.drill,ivt
22800101,,continent
50500074,,
2501484,appliances.kitchen.oven,artel
31200641,,luminarc
17800146,computers.desktop,trust
35600007,,tognana
15200539,,bars
16600169,,
28719488,apparel.shoes,baden
1500075,computers.peripherals.printer,canon
1801653,electronics.video.tv,tcl
14100085,electronics.audio.acoustic,fender
26400707,,
17200894,furniture.living_room.sofa,
13903335,construction.components.faucet,kuppersberg
15200277,,akom
53100005,,dewalt
1004248,electronics.smartphone,apple
2602193,,electrolux
41600017,,garrett
12703357,,bridgestone
26401465,,lucente
17600920,,bioderma
1480434,computers.desktop,smart
6100019,auto.accessories.radar,neoline
15200140,,next
15900975,,wellberg
5300413,,elenberg
17302677,,montale
25000136,furniture.universal.light,
15400076,,bestway
12300376,construction.tools.drill,dwt
12300753,construction.tools.drill,crown
10201542,kids.dolls,
3800194,appliances.iron,braun
2402062,appliances.kitchen.hood,hansa
3800448,appliances.iron,vitek
14701497,furniture.living_room.cabinet,
3600608,appliances.kitchen.washer,indesit
4802026,electronics.audio.headphone,awei
45600281,apparel.shoes,shagovita
11700140,electronics.audio.acoustic,m-audio
7600331,,d-link
45100021,,hausmann
30300030,,
15901943,,
12708147,,goodyear
12719690,,kapsen
13500001,furniture.bedroom.bed,vmv
5801394,electronics.audio.subwoofer,kicx
4400468,appliances.kitchen.coffee_machine,scarlett
9800284,,thermaltake
43900006,,bosch
12711946,,
28716591,apparel.shoes.keds,baden
13903333,construction.components.faucet,kuppersberg
3300365,,redmond
27700440,construction.tools.pump,pedrollo
17302890,,revlon
2600364,,hansa
5800191,electronics.audio.subwoofer,jvc
17300190,,
1307319,computers.notebook,hp
2501514,appliances.kitchen.oven,luxell
23000063,,shell
30000046,construction.tools.welding,laston
28717858,,cover
3800917,appliances.iron,vitek
2501198,appliances.kitchen.oven,midea
28100350,,karat
4803741,electronics.audio.headphone,hoco
14900018,,alinex
26203644,,sokolov
6902463,furniture.living_room.chair,zlatek
3701316,appliances.environment.vacuum,gorenje
29502462,,
1201413,electronics.tablet,nexttab
12500125,,bosch
38900057,,brw
3601301,appliances.kitchen.washer,lg
16600212,,adil
17500883,,luxvisage
