event_time,date,hour,day_of_week,time_id
2019-10-01 03:09:33+00:00,2019-10-01,3,Tuesday,31336
2019-10-01 03:09:34+00:00,2019-10-01,3,Tuesday,31346
2019-10-01 03:09:35+00:00,2019-10-01,3,Tuesday,31362
2019-10-01 03:09:36+00:00,2019-10-01,3,Tuesday,31367
2019-10-01 03:09:37+00:00,2019-10-01,3,Tuesday,31384
2019-10-01 03:09:38+00:00,2019-10-01,3,Tuesday,31392
2019-10-01 03:09:39+00:00,2019-10-01,3,Tuesday,31403
2019-10-01 03:09:40+00:00,2019-10-01,3,Tuesday,31418
2019-10-01 03:09:41+00:00,2019-10-01,3,Tuesday,31431
2019-10-01 03:09:42+00:00,2019-10-01,3,Tuesday,31441
2019-10-01 03:09:43+00:00,2019-10-01,3,Tuesday,31455
2019-10-01 03:09:44+00:00,2019-10-01,3,Tuesday,31471
2019-10-01 03:09:45+00:00,2019-10-01,3,Tuesday,31484
2019-10-01 03:09:46+00:00,2019-10-01,3,Tuesday,31494
2019-10-01 03:09:47+00:00,2019-10-01,3,Tuesday,31498
2019-10-01 03:09:48+00:00,2019-10-01,3,Tuesday,31518
2019-10-01 03:09:49+00:00,2019-10-01,3,Tuesday,31525
2019-10-01 03:09:50+00:00,2019-10-01,3,Tuesday,31534
2019-10-01 03:09:51+00:00,2019-10-01,3,Tuesday,31552
2019-10-01 03:09:52+00:00,2019-10-01,3,Tuesday,31559
2019-10-01 03:09:53+00:00,2019-10-01,3,Tuesday,31569
2019-10-01 03:09:54+00:00,2019-10-01,3,Tuesday,31583
2019-10-01 03:09:55+00:00,2019-10-01,3,Tuesday,31600
2019-10-01 03:09:56+00:00,2019-10-01,3,Tuesday,31617
2019-10-01 03:09:57+00:00,2019-10-01,3,Tuesday,31626
2019-10-01 03:09:58+00:00,2019-10-01,3,Tuesday,31643
2019-10-01 03:09:59+00:00,2019-10-01,3,Tuesday,31649
2019-10-01 03:10:00+00:00,2019-10-01,3,Tuesday,31661
2019-10-01 03:10:01+00:00,2019-10-01,3,Tuesday,31676
2019-10-01 03:10:02+00:00,2019-10-01,3,Tuesday,31696
2019-10-01 03:10:03+00:00,2019-10-01,3,Tuesday,31705
2019-10-01 03:10:04+00:00,2019-10-01,3,Tuesday,31718
2019-10-01 03:10:05+00:00,2019-10-01,3,Tuesday,31728
2019-10-01 03:10:06+00:00,2019-10-01,3,Tuesday,31740
2019-10-01 03:10:07+00:00,2019-10-01,3,Tuesday,31749
2019-10-01 03:10:08+00:00,2019-10-01,3,Tuesday,31759
2019-10-01 03:10:09+00:00,2019-10-01,3,Tuesday,31764
2019-10-01 03:10:10+00:00,2019-10-01,3,Tuesday,31776
2019-10-01 03:10:11+00:00,2019-10-01,3,Tuesday,31792
2019-10-01 03:10:12+00:00,2019-10-01,3,Tuesday,31803
2019-10-01 03:10:13+00:00,2019-10-01,3,Tuesday,31817
2019-10-01 03:10:14+00:00,2019-10-01,3,Tuesday,31831
2019-10-01 03:10:15+00:00,2019-10-01,3,Tuesday,31846
2019-10-01 03:10:16+00:00,2019-10-01,3,Tuesday,31863
2019-10-01 03:10:17+00:00,2019-10-01,3,Tuesday,31876
2019-10-01 03:10:18+00:00,2019-10-01,3,Tuesday,31891
2019-10-01 03:10:19+00:00,2019-10-01,3,Tuesday,31909
2019-10-01 03:10:20+00:00,2019-10-01,3,Tuesday,31924
2019-10-01 03:10:21+00:00,2019-10-01,3,Tuesday,31935
2019-10-01 03:10:22+00:00,2019-10-01,3,Tuesday,31943
2019-10-01 03:10:23+00:00,2019-10-01,3,Tuesday,31951
2019-10-01 03:10:24+00:00,2019-10-01,3,Tuesday,31959
2019-10-01 03:10:25+00:00,2019-10-01,3,Tuesday,31972
2019-10-01 03:10:26+00:00,2019-10-01,3,Tuesday,31982
2019-10-01 03:10:27+00:00,2019-10-01,3,Tuesday,32004
2019-10-01 03:10:28+00:00,2019-10-01,3,Tuesday,32015
2019-10-01 03:10:29+00:00,2019-10-01,3,Tuesday,32025
2019-10-01 03:10:30+00:00,2019-10-01,3,Tuesday,32040
2019-10-01 03:10:31+00:00,2019-10-01,3,Tuesday,32053
2019-10-01 03:10:32+00:00,2019-10-01,3,Tuesday,32064
2019-10-01 03:10:33+00:00,2019-10-01,3,Tuesday,32074
2019-10-01 03:10:34+00:00,2019-10-01,3,Tuesday,32080
2019-10-01 03:10:35+00:00,2019-10-01,3,Tuesday,32090
2019-10-01 03:10:36+00:00,2019-10-01,3,Tuesday,32107
2019-10-01 03:10:37+00:00,2019-10-01,3,Tuesday,32126
2019-10-01 03:10:38+00:00,2019-10-01,3,Tuesday,32139
2019-10-01 03:10:39+00:00,2019-10-01,3,Tuesday,32152
2019-10-01 03:10:40+00:00,2019-10-01,3,Tuesday,32168
2019-10-01 03:10:41+00:00,2019-10-01,3,Tuesday,32175
2019-10-01 03:10:42+00:00,2019-10-01,3,Tuesday,32185
2019-10-01 03:10:43+00:00,2019-10-01,3,Tuesday,32201
2019-10-01 03:10:44+00:00,2019-10-01,3,Tuesday,32217
2019-10-01 03:10:45+00:00,2019-10-01,3,Tuesday,32237
2019-10-01 03:10:46+00:00,2019-10-01,3,Tuesday,32249
2019-10-01 03:10:47+00:00,2019-10-01,3,Tuesday,32257
2019-10-01 03:10:48+00:00,2019-10-01,3,Tuesday,32272
2019-10-01 03:10:49+00:00,2019-10-01,3,Tuesday,32282
2019-10-01 03:10:50+00:00,2019-10-01,3,Tuesday,32295
2019-10-01 03:10:51+00:00,2019-10-01,3,Tuesday,32313
2019-10-01 03:10:52+00:00,2019-10-01,3,Tuesday,32326
2019-10-01 03:10:53+00:00,2019-10-01,3,Tuesday,32341
2019-10-01 03:10:54+00:00,2019-10-01,3,Tuesday,32357
2019-10-01 03:10:55+00:00,2019-10-01,3,Tuesday,32367
2019-10-01 03:10:56+00:00,2019-10-01,3,Tuesday,32378
2019-10-01 03:10:57+00:00,2019-10-01,3,Tuesday,32388
2019-10-01 03:10:58+00:00,2019-10-01,3,Tuesday,32400
2019-10-01 03:10:59+00:00,2019-10-01,3,Tuesday,32411
2019-10-01 03:11:00+00:00,2019-10-01,3,Tuesday,32428
2019-10-01 03:11:01+00:00,2019-10-01,3,Tuesday,32439
2019-10-01 03:11:02+00:00,2019-10-01,3,Tuesday,32451
2019-10-01 03:11:03+00:00,2019-10-01,3,Tuesday,32466
2019-10-01 03:11:04+00:00,2019-10-01,3,Tuesday,32484
2019-10-01 03:11:05+00:00,2019-10-01,3,Tuesday,32498
2019-10-01 03:11:06+00:00,2019-10-01,3,Tuesday,32513
2019-10-01 03:11:07+00:00,2019-10-01,3,Tuesday,32524
2019-10-01 03:11:08+00:00,2019-10-01,3,Tuesday,32537
2019-10-01 03:11:09+00:00,2019-10-01,3,Tuesday,32550
2019-10-01 03:11:10+00:00,2019-10-01,3,Tuesday,32564
2019-10-01 03:11:11+00:00,2019-10-01,3,Tuesday,32578
2019-10-01 03:11:12+00:00,2019-10-01,3,Tuesday,32590
2019-10-01 03:11:13+00:00,2019-10-01,3,Tuesday,32603
2019-10-01 03:11:14+00:00,2019-10-01,3,Tuesday,32616
2019-10-01 03:11:15+00:00,2019-10-01,3,Tuesday,32631
2019-10-01 03:11:16+00:00,2019-10-01,3,Tuesday,32640
2019-10-01 03:11:17+00:00,2019-10-01,3,Tuesday,32651
2019-10-01 03:11:18+00:00,2019-10-01,3,Tuesday,32656
2019-10-01 03:11:19+00:00,2019-10-01,3,Tuesday,32674
2019-10-01 03:11:20+00:00,2019-10-01,3,Tuesday,32687
2019-10-01 03:11:21+00:00,2019-10-01,3,Tuesday,32700
2019-10-01 03:11:22+00:00,2019-10-01,3,Tuesday,32716
2019-10-01 03:11:23+00:00,2019-10-01,3,Tuesday,32729
2019-10-01 03:11:24+00:00,2019-10-01,3,Tuesday,32741
2019-10-01 03:11:25+00:00,2019-10-01,3,Tuesday,32752
2019-10-01 03:11:26+00:00,2019-10-01,3,Tuesday,32766
2019-10-01 03:11:27+00:00,2019-10-01,3,Tuesday,32780
2019-10-01 03:11:28+00:00,2019-10-01,3,Tuesday,32796
2019-10-01 03:11:29+00:00,2019-10-01,3,Tuesday,32805
2019-10-01 03:11:30+00:00,2019-10-01,3,Tuesday,32813
2019-10-01 03:11:31+00:00,2019-10-01,3,Tuesday,32833
2019-10-01 03:11:32+00:00,2019-10-01,3,Tuesday,32846
2019-10-01 03:11:33+00:00,2019-10-01,3,Tuesday,32854
2019-10-01 03:11:34+00:00,2019-10-01,3,Tuesday,32862
2019-10-01 03:11:35+00:00,2019-10-01,3,Tuesday,32874
2019-10-01 03:11:36+00:00,2019-10-01,3,Tuesday,32887
2019-10-01 03:11:37+00:00,2019-10-01,3,Tuesday,32903
2019-10-01 03:11:38+00:00,2019-10-01,3,Tuesday,32927
2019-10-01 03:11:39+00:00,2019-10-01,3,Tuesday,32939
2019-10-01 03:11:40+00:00,2019-10-01,3,Tuesday,32951
2019-10-01 03:11:41+00:00,2019-10-01,3,Tuesday,32970
2019-10-01 03:11:42+00:00,2019-10-01,3,Tuesday,32984
2019-10-01 03:11:43+00:00,2019-10-01,3,Tuesday,32997
2019-10-01 03:11:44+00:00,2019-10-01,3,Tuesday,33009
2019-10-01 03:11:45+00:00,2019-10-01,3,Tuesday,33022
2019-10-01 03:11:46+00:00,2019-10-01,3,Tuesday,33033
2019-10-01 03:11:47+00:00,2019-10-01,3,Tuesday,33046
2019-10-01 03:11:48+00:00,2019-10-01,3,Tuesday,33056
2019-10-01 03:11:49+00:00,2019-10-01,3,Tuesday,33068
2019-10-01 03:11:50+00:00,2019-10-01,3,Tuesday,33080
2019-10-01 03:11:51+00:00,2019-10-01,3,Tuesday,33092
2019-10-01 03:11:52+00:00,2019-10-01,3,Tuesday,33109
2019-10-01 03:11:53+00:00,2019-10-01,3,Tuesday,33122
2019-10-01 03:11:54+00:00,2019-10-01,3,Tuesday,33131
2019-10-01 03:11:55+00:00,2019-10-01,3,Tuesday,33151
2019-10-01 03:11:56+00:00,2019-10-01,3,Tuesday,33161
2019-10-01 03:11:57+00:00,2019-10-01,3,Tuesday,33174
2019-10-01 03:11:58+00:00,2019-10-01,3,Tuesday,33188
2019-10-01 03:11:59+00:00,2019-10-01,3,Tuesday,33201
2019-10-01 03:12:00+00:00,2019-10-01,3,Tuesday,33211
2019-10-01 03:12:01+00:00,2019-10-01,3,Tuesday,33225
2019-10-01 03:12:02+00:00,2019-10-01,3,Tuesday,33236
2019-10-01 03:12:03+00:00,2019-10-01,3,Tuesday,33250
2019-10-01 03:12:04+00:00,2019-10-01,3,Tuesday,33270
2019-10-01 03:12:05+00:00,2019-10-01,3,Tuesday,33281
2019-10-01 03:12:06+00:00,2019-10-01,3,Tuesday,33296
2019-10-01 03:12:07+00:00,2019-10-01,3,Tuesday,33305
2019-10-01 03:12:08+00:00,2019-10-01,3,Tuesday,33321
2019-10-01 03:12:09+00:00,2019-10-01,3,Tuesday,33340
2019-10-01 03:12:10+00:00,2019-10-01,3,Tuesday,33352
2019-10-01 03:12:11+00:00,2019-10-01,3,Tuesday,33363
2019-10-01 03:12:12+00:00,2019-10-01,3,Tuesday,33381
2019-10-01 03:12:13+00:00,2019-10-01,3,Tuesday,33394
2019-10-01 03:12:14+00:00,2019-10-01,3,Tuesday,33406
2019-10-01 03:12:15+00:00,2019-10-01,3,Tuesday,33421
2019-10-01 03:12:16+00:00,2019-10-01,3,Tuesday,33432
2019-10-01 03:12:17+00:00,2019-10-01,3,Tuesday,33450
2019-10-01 03:12:18+00:00,2019-10-01,3,Tuesday,33464
2019-10-01 03:12:19+00:00,2019-10-01,3,Tuesday,33478
2019-10-01 03:12:20+00:00,2019-10-01,3,Tuesday,33490
2019-10-01 03:12:21+00:00,2019-10-01,3,Tuesday,33503
2019-10-01 03:12:22+00:00,2019-10-01,3,Tuesday,33512
2019-10-01 03:12:23+00:00,2019-10-01,3,Tuesday,33526
2019-10-01 03:12:24+00:00,2019-10-01,3,Tuesday,33536
2019-10-01 03:12:25+00:00,2019-10-01,3,Tuesday,33547
2019-10-01 03:12:26+00:00,2019-10-01,3,Tuesday,33558
2019-10-01 03:12:27+00:00,2019-10-01,3,Tuesday,33569
2019-10-01 03:12:28+00:00,2019-10-01,3,Tuesday,33583
2019-10-01 03:12:29+00:00,2019-10-01,3,Tuesday,33598
2019-10-01 03:12:30+00:00,2019-10-01,3,Tuesday,33610
2019-10-01 03:12:31+00:00,2019-10-01,3,Tuesday,33622
2019-10-01 03:12:32+00:00,2019-10-01,3,Tuesday,33636
2019-10-01 03:12:33+00:00,2019-10-01,3,Tuesday,33655
2019-10-01 03:12:34+00:00,2019-10-01,3,Tuesday,33662
2019-10-01 03:12:35+00:00,2019-10-01,3,Tuesday,33675
2019-10-01 03:12:36+00:00,2019-10-01,3,Tuesday,33687
2019-10-01 03:12:37+00:00,2019-10-01,3,Tuesday,33711
2019-10-01 03:12:38+00:00,2019-10-01,3,Tuesday,33726
2019-10-01 03:12:39+00:00,2019-10-01,3,Tuesday,33742
2019-10-01 03:12:40+00:00,2019-10-01,3,Tuesday,33753
2019-10-01 03:12:41+00:00,2019-10-01,3,Tuesday,33768
2019-10-01 03:12:42+00:00,2019-10-01,3,Tuesday,33778
2019-10-01 03:12:43+00:00,2019-10-01,3,Tuesday,33790
2019-10-01 03:12:44+00:00,2019-10-01,3,Tuesday,33803
2019-10-01 03:12:45+00:00,2019-10-01,3,Tuesday,33820
2019-10-01 03:12:46+00:00,2019-10-01,3,Tuesday,33831
2019-10-01 03:12:47+00:00,2019-10-01,3,Tuesday,33844
2019-10-01 03:12:48+00:00,2019-10-01,3,Tuesday,33859
2019-10-01 03:12:49+00:00,2019-10-01,3,Tuesday,33868
2019-10-01 03:12:50+00:00,2019-10-01,3,Tuesday,33881
2019-10-01 03:12:51+00:00,2019-10-01,3,Tuesday,33892
2019-10-01 03:12:52+00:00,2019-10-01,3,Tuesday,33909
2019-10-01 03:12:53+00:00,2019-10-01,3,Tuesday,33916
2019-10-01 03:12:54+00:00,2019-10-01,3,Tuesday,33929
2019-10-01 03:12:55+00:00,2019-10-01,3,Tuesday,33945
2019-10-01 03:12:56+00:00,2019-10-01,3,Tuesday,33951
2019-10-01 03:12:57+00:00,2019-10-01,3,Tuesday,33970
2019-10-01 03:12:58+00:00,2019-10-01,3,Tuesday,33982
2019-10-01 03:12:59+00:00,2019-10-01,3,Tuesday,33991
2019-10-01 03:13:00+00:00,2019-10-01,3,Tuesday,34000
2019-10-01 03:13:01+00:00,2019-10-01,3,Tuesday,34014
2019-10-01 03:13:02+00:00,2019-10-01,3,Tuesday,34033
2019-10-01 03:13:03+00:00,2019-10-01,3,Tuesday,34046
2019-10-01 03:13:04+00:00,2019-10-01,3,Tuesday,34056
2019-10-01 03:13:05+00:00,2019-10-01,3,Tuesday,34063
2019-10-01 03:13:06+00:00,2019-10-01,3,Tuesday,34072
2019-10-01 03:13:07+00:00,2019-10-01,3,Tuesday,34084
2019-10-01 03:13:08+00:00,2019-10-01,3,Tuesday,34096
2019-10-01 03:13:09+00:00,2019-10-01,3,Tuesday,34107
2019-10-01 03:13:10+00:00,2019-10-01,3,Tuesday,34121
2019-10-01 03:13:11+00:00,2019-10-01,3,Tuesday,34133
2019-10-01 03:13:12+00:00,2019-10-01,3,Tuesday,34146
2019-10-01 03:13:13+00:00,2019-10-01,3,Tuesday,34164
2019-10-01 03:13:14+00:00,2019-10-01,3,Tuesday,34175
2019-10-01 03:13:15+00:00,2019-10-01,3,Tuesday,34184
2019-10-01 03:13:16+00:00,2019-10-01,3,Tuesday,34199
2019-10-01 03:13:17+00:00,2019-10-01,3,Tuesday,34215
2019-10-01 03:13:18+00:00,2019-10-01,3,Tuesday,34231
2019-10-01 03:13:19+00:00,2019-10-01,3,Tuesday,34248
2019-10-01 03:13:20+00:00,2019-10-01,3,Tuesday,34263
2019-10-01 03:13:21+00:00,2019-10-01,3,Tuesday,34278
2019-10-01 03:13:22+00:00,2019-10-01,3,Tuesday,34290
2019-10-01 03:13:23+00:00,2019-10-01,3,Tuesday,34302
2019-10-01 03:13:24+00:00,2019-10-01,3,Tuesday,34313
2019-10-01 03:13:25+00:00,2019-10-01,3,Tuesday,34325
2019-10-01 03:13:26+00:00,2019-10-01,3,Tuesday,34341
2019-10-01 03:13:27+00:00,2019-10-01,3,Tuesday,34353
2019-10-01 03:13:28+00:00,2019-10-01,3,Tuesday,34367
2019-10-01 03:13:29+00:00,2019-10-01,3,Tuesday,34374
2019-10-01 03:13:30+00:00,2019-10-01,3,Tuesday,34386
2019-10-01 03:13:31+00:00,2019-10-01,3,Tuesday,34407
2019-10-01 03:13:32+00:00,2019-10-01,3,Tuesday,34423
2019-10-01 03:13:33+00:00,2019-10-01,3,Tuesday,34441
2019-10-01 03:13:34+00:00,2019-10-01,3,Tuesday,34453
2019-10-01 03:13:35+00:00,2019-10-01,3,Tuesday,34467
2019-10-01 03:13:36+00:00,2019-10-01,3,Tuesday,34476
2019-10-01 03:13:37+00:00,2019-10-01,3,Tuesday,34493
2019-10-01 03:13:38+00:00,2019-10-01,3,Tuesday,34506
2019-10-01 03:13:39+00:00,2019-10-01,3,Tuesday,34517
2019-10-01 03:13:40+00:00,2019-10-01,3,Tuesday,34532
2019-10-01 03:13:41+00:00,2019-10-01,3,Tuesday,34545
2019-10-01 03:13:42+00:00,2019-10-01,3,Tuesday,34557
2019-10-01 03:13:43+00:00,2019-10-01,3,Tuesday,34573
2019-10-01 03:13:44+00:00,2019-10-01,3,Tuesday,34591
2019-10-01 03:13:45+00:00,2019-10-01,3,Tuesday,34600
2019-10-01 03:13:46+00:00,2019-10-01,3,Tuesday,34622
2019-10-01 03:13:47+00:00,2019-10-01,3,Tuesday,34632
2019-10-01 03:13:48+00:00,2019-10-01,3,Tuesday,34649
2019-10-01 03:13:49+00:00,2019-10-01,3,Tuesday,34659
2019-10-01 03:13:50+00:00,2019-10-01,3,Tuesday,34669
2019-10-01 03:13:51+00:00,2019-10-01,3,Tuesday,34688
2019-10-01 03:13:52+00:00,2019-10-01,3,Tuesday,34707
2019-10-01 03:13:53+00:00,2019-10-01,3,Tuesday,34719
2019-10-01 03:13:54+00:00,2019-10-01,3,Tuesday,34733
2019-10-01 03:13:55+00:00,2019-10-01,3,Tuesday,34750
2019-10-01 03:13:56+00:00,2019-10-01,3,Tuesday,34763
2019-10-01 03:13:57+00:00,2019-10-01,3,Tuesday,34774
2019-10-01 03:13:58+00:00,2019-10-01,3,Tuesday,34792
2019-10-01 03:13:59+00:00,2019-10-01,3,Tuesday,34803
2019-10-01 03:14:00+00:00,2019-10-01,3,Tuesday,34817
2019-10-01 03:14:01+00:00,2019-10-01,3,Tuesday,34828
2019-10-01 03:14:02+00:00,2019-10-01,3,Tuesday,34840
2019-10-01 03:14:03+00:00,2019-10-01,3,Tuesday,34857
2019-10-01 03:14:04+00:00,2019-10-01,3,Tuesday,34868
2019-10-01 03:14:05+00:00,2019-10-01,3,Tuesday,34893
2019-10-01 03:14:06+00:00,2019-10-01,3,Tuesday,34905
2019-10-01 03:14:07+00:00,2019-10-01,3,Tuesday,34923
2019-10-01 03:14:08+00:00,2019-10-01,3,Tuesday,34940
2019-10-01 03:14:09+00:00,2019-10-01,3,Tuesday,34949
2019-10-01 03:14:10+00:00,2019-10-01,3,Tuesday,34960
2019-10-01 03:14:11+00:00,2019-10-01,3,Tuesday,34968
2019-10-01 03:14:12+00:00,2019-10-01,3,Tuesday,34981
2019-10-01 03:14:13+00:00,2019-10-01,3,Tuesday,34996
2019-10-01 03:14:14+00:00,2019-10-01,3,Tuesday,35010
2019-10-01 03:14:15+00:00,2019-10-01,3,Tuesday,35019
2019-10-01 03:14:16+00:00,2019-10-01,3,Tuesday,35034
2019-10-01 03:14:17+00:00,2019-10-01,3,Tuesday,35048
2019-10-01 03:14:18+00:00,2019-10-01,3,Tuesday,35062
2019-10-01 03:14:19+00:00,2019-10-01,3,Tuesday,35075
2019-10-01 03:14:20+00:00,2019-10-01,3,Tuesday,35091
2019-10-01 03:14:21+00:00,2019-10-01,3,Tuesday,35103
2019-10-01 03:14:22+00:00,2019-10-01,3,Tuesday,35114
2019-10-01 03:14:23+00:00,2019-10-01,3,Tuesday,35126
2019-10-01 03:14:24+00:00,2019-10-01,3,Tuesday,35137
2019-10-01 03:14:25+00:00,2019-10-01,3,Tuesday,35146
2019-10-01 03:14:26+00:00,2019-10-01,3,Tuesday,35159
2019-10-01 03:14:27+00:00,2019-10-01,3,Tuesday,35175
2019-10-01 03:14:28+00:00,2019-10-01,3,Tuesday,35183
2019-10-01 03:14:29+00:00,2019-10-01,3,Tuesday,35187
2019-10-01 03:14:30+00:00,2019-10-01,3,Tuesday,35209
2019-10-01 03:14:31+00:00,2019-10-01,3,Tuesday,35221
2019-10-01 03:14:32+00:00,2019-10-01,3,Tuesday,35237
2019-10-01 03:14:33+00:00,2019-10-01,3,Tuesday,35246
2019-10-01 03:14:34+00:00,2019-10-01,3,Tuesday,35260
2019-10-01 03:14:35+00:00,2019-10-01,3,Tuesday,35272
2019-10-01 03:14:36+00:00,2019-10-01,3,Tuesday,35282
2019-10-01 03:14:37+00:00,2019-10-01,3,Tuesday,35296
2019-10-01 03:14:38+00:00,2019-10-01,3,Tuesday,35306
2019-10-01 03:14:39+00:00,2019-10-01,3,Tuesday,35316
2019-10-01 03:14:40+00:00,2019-10-01,3,Tuesday,35328
2019-10-01 03:14:41+00:00,2019-10-01,3,Tuesday,35345
2019-10-01 03:14:42+00:00,2019-10-01,3,Tuesday,35355
2019-10-01 03:14:43+00:00,2019-10-01,3,Tuesday,35369
2019-10-01 03:14:44+00:00,2019-10-01,3,Tuesday,35380
2019-10-01 03:14:45+00:00,2019-10-01,3,Tuesday,35397
2019-10-01 03:14:46+00:00,2019-10-01,3,Tuesday,35407
2019-10-01 03:14:47+00:00,2019-10-01,3,Tuesday,35419
2019-10-01 03:14:48+00:00,2019-10-01,3,Tuesday,35429
2019-10-01 03:14:49+00:00,2019-10-01,3,Tuesday,35445
2019-10-01 03:14:50+00:00,2019-10-01,3,Tuesday,35454
2019-10-01 03:14:51+00:00,2019-10-01,3,Tuesday,35471
2019-10-01 03:14:52+00:00,2019-10-01,3,Tuesday,35486
2019-10-01 03:14:53+00:00,2019-10-01,3,Tuesday,35496
2019-10-01 03:14:54+00:00,2019-10-01,3,Tuesday,35505
2019-10-01 03:14:55+00:00,2019-10-01,3,Tuesday,35519
2019-10-01 03:14:56+00:00,2019-10-01,3,Tuesday,35534
2019-10-01 03:14:57+00:00,2019-10-01,3,Tuesday,35541
2019-10-01 03:14:58+00:00,2019-10-01,3,Tuesday,35553
2019-10-01 03:14:59+00:00,2019-10-01,3,Tuesday,35572
2019-10-01 03:15:00+00:00,2019-10-01,3,Tuesday,35587
2019-10-01 03:15:01+00:00,2019-10-01,3,Tuesday,35598
2019-10-01 03:15:02+00:00,2019-10-01,3,Tuesday,35610
2019-10-01 03:15:03+00:00,2019-10-01,3,Tuesday,35619
2019-10-01 03:15:04+00:00,2019-10-01,3,Tuesday,35633
2019-10-01 03:15:05+00:00,2019-10-01,3,Tuesday,35648
2019-10-01 03:15:06+00:00,2019-10-01,3,Tuesday,35663
2019-10-01 03:15:07+00:00,2019-10-01,3,Tuesday,35681
2019-10-01 03:15:08+00:00,2019-10-01,3,Tuesday,35699
2019-10-01 03:15:09+00:00,2019-10-01,3,Tuesday,35717
2019-10-01 03:15:10+00:00,2019-10-01,3,Tuesday,35728
2019-10-01 03:15:11+00:00,2019-10-01,3,Tuesday,35734
2019-10-01 03:15:12+00:00,2019-10-01,3,Tuesday,35743
2019-10-01 03:15:13+00:00,2019-10-01,3,Tuesday,35754
2019-10-01 03:15:14+00:00,2019-10-01,3,Tuesday,35767
2019-10-01 03:15:15+00:00,2019-10-01,3,Tuesday,35778
2019-10-01 03:15:16+00:00,2019-10-01,3,Tuesday,35795
2019-10-01 03:15:17+00:00,2019-10-01,3,Tuesday,35810
2019-10-01 03:15:18+00:00,2019-10-01,3,Tuesday,35816
2019-10-01 03:15:19+00:00,2019-10-01,3,Tuesday,35830
2019-10-01 03:15:20+00:00,2019-10-01,3,Tuesday,35845
2019-10-01 03:15:21+00:00,2019-10-01,3,Tuesday,35857
2019-10-01 03:15:22+00:00,2019-10-01,3,Tuesday,35877
2019-10-01 03:15:23+00:00,2019-10-01,3,Tuesday,35886
2019-10-01 03:15:24+00:00,2019-10-01,3,Tuesday,35899
2019-10-01 03:15:25+00:00,2019-10-01,3,Tuesday,35916
2019-10-01 03:15:26+00:00,2019-10-01,3,Tuesday,35935
2019-10-01 03:15:27+00:00,2019-10-01,3,Tuesday,35951
2019-10-01 03:15:28+00:00,2019-10-01,3,Tuesday,35965
2019-10-01 03:15:29+00:00,2019-10-01,3,Tuesday,35977
2019-10-01 03:15:30+00:00,2019-10-01,3,Tuesday,35987
2019-10-01 03:15:31+00:00,2019-10-01,3,Tuesday,36001
2019-10-01 03:15:32+00:00,2019-10-01,3,Tuesday,36014
2019-10-01 03:15:33+00:00,2019-10-01,3,Tuesday,36022
2019-10-01 03:15:34+00:00,2019-10-01,3,Tuesday,36041
2019-10-01 03:15:35+00:00,2019-10-01,3,Tuesday,36049
2019-10-01 03:15:36+00:00,2019-10-01,3,Tuesday,36070
2019-10-01 03:15:37+00:00,2019-10-01,3,Tuesday,36084
2019-10-01 03:15:38+00:00,2019-10-01,3,Tuesday,36096
2019-10-01 03:15:39+00:00,2019-10-01,3,Tuesday,36109
2019-10-01 03:15:40+00:00,2019-10-01,3,Tuesday,36121
2019-10-01 03:15:41+00:00,2019-10-01,3,Tuesday,36132
2019-10-01 03:15:42+00:00,2019-10-01,3,Tuesday,36143
2019-10-01 03:15:43+00:00,2019-10-01,3,Tuesday,36157
2019-10-01 03:15:44+00:00,2019-10-01,3,Tuesday,36168
2019-10-01 03:15:45+00:00,2019-10-01,3,Tuesday,36186
2019-10-01 03:15:46+00:00,2019-10-01,3,Tuesday,36199
2019-10-01 03:15:47+00:00,2019-10-01,3,Tuesday,36216
2019-10-01 03:15:48+00:00,2019-10-01,3,Tuesday,36233
2019-10-01 03:15:49+00:00,2019-10-01,3,Tuesday,36247
2019-10-01 03:15:50+00:00,2019-10-01,3,Tuesday,36262
2019-10-01 03:15:51+00:00,2019-10-01,3,Tuesday,36275
2019-10-01 03:15:52+00:00,2019-10-01,3,Tuesday,36290
2019-10-01 03:15:53+00:00,2019-10-01,3,Tuesday,36299
2019-10-01 03:15:54+00:00,2019-10-01,3,Tuesday,36317
2019-10-01 03:15:55+00:00,2019-10-01,3,Tuesday,36333
2019-10-01 03:15:56+00:00,2019-10-01,3,Tuesday,36346
2019-10-01 03:15:57+00:00,2019-10-01,3,Tuesday,36355
2019-10-01 03:15:58+00:00,2019-10-01,3,Tuesday,36369
2019-10-01 03:15:59+00:00,2019-10-01,3,Tuesday,36383
2019-10-01 03:16:00+00:00,2019-10-01,3,Tuesday,36392
2019-10-01 03:16:01+00:00,2019-10-01,3,Tuesday,36406
2019-10-01 03:16:02+00:00,2019-10-01,3,Tuesday,36419
2019-10-01 03:16:03+00:00,2019-10-01,3,Tuesday,36432
2019-10-01 03:16:04+00:00,2019-10-01,3,Tuesday,36450
2019-10-01 03:16:05+00:00,2019-10-01,3,Tuesday,36459
2019-10-01 03:16:06+00:00,2019-10-01,3,Tuesday,36473
2019-10-01 03:16:07+00:00,2019-10-01,3,Tuesday,36485
2019-10-01 03:16:08+00:00,2019-10-01,3,Tuesday,36502
2019-10-01 03:16:09+00:00,2019-10-01,3,Tuesday,36509
2019-10-01 03:16:10+00:00,2019-10-01,3,Tuesday,36523
2019-10-01 03:16:11+00:00,2019-10-01,3,Tuesday,36540
